CHEMBL1207512	C[C@H]1O[C@@H](O[C@H]2[C@@H](NC(=O)c3ccc4ccccc4c3)[C@@H](OCCCO[C@H]3CCC[C@H](C3)OCCCO[C@H]3O[C@@H](CO)[C@@H](O[C@H]4O[C@@H](CO)[C@@H](O)[C@H](O[C@]5(C[C@@H](O)[C@@H](NC(=O)C)[C@H](O5)[C@@H](O)[C@@H](O)CO)C(=O)O)[C@@H]4O)[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@@H]3NC(=O)c3ccc4ccccc4c3)O[C@@H](CO)[C@@H]2O[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O[C@]3(C[C@@H](O)[C@@H](NC(=O)C)[C@@H](O3)[C@H](O)[C@@H](O)CO)C(=O)O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
CHEMBL1207541	C[C@H]1O[C@@H](O[C@H]2[C@@H](NC(=O)c3ccc4ccccc4c3)[C@@H](OCCCO[C@H]3CCC[C@H](C3)OCCCO[C@H]3O[C@@H](CO)[C@@H](O[C@H]4O[C@@H](CO)[C@@H](O)[C@H](O[C@]5(C[C@@H](O)[C@@H](NC(=O)C)[C@H](O5)[C@@H](O)[C@@H](O)CO)C(=O)O)[C@@H]4O)[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@@H]3NC(=O)c3ccc4ccccc4c3)O[C@@H](CO)[C@@H]2O[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O[C@]3(C[C@@H](O)[C@@H](NC(=O)C)[C@@H](O3)[C@H](O)[C@@H](O)CO)C(=O)O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O

CHEMBL1201194	[C@H]1([C@]([C@@H](O[C@H]1O[C@H]1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)O)NC(=N)N)O)NC(=N)N)C)(C=O)O)O[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)NC
CHEMBL1697850	[C@H]1([C@]([C@@H](O[C@H]1O[C@H]1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)O)NC(=N)N)O)NC(=N)N)C)(C=O)O)O[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)NC

CHEMBL1563123	[Cu]123n4c5=C6c7n1c(c(c7CCC(=O)[O-])C)C=c1n3c(=Cc3n2c(C=c4c(c5C(=O)C6C(=O)[O-])C)c(c3C)CC)c(c1C)C=C.[Na+].[Na+]
CHEMBL1869164	[Cu]123n4c5=C6c7n1c(c(c7CCC(=O)[O-])C)C=c1n3c(=Cc3n2c(C=c4c(c5C(=O)C6C(=O)[O-])C)c(c3C)CC)c(c1C)C=C.[Na+].[Na+]

CHEMBL1469290	Fc1ccc(CN2C(=O)[C@H](N(C(=O)c3ccccc3)CC=CC2c2ccc(OC)cc2)Cc2ccccc2)cc1
CHEMBL1715046	Fc1ccc(CN2C(=O)[C@H](N(C(=O)c3ccccc3)CC=CC2c2ccc(OC)cc2)Cc2ccccc2)cc1

CHEMBL1512517	Fc1cc(CN2C(c3ccc(OC)cc3)C=CCC(OCc3ccccc3)CC2=O)ccc1
CHEMBL1730955	Fc1cc(CN2C(c3ccc(OC)cc3)C=CCC(OCc3ccccc3)CC2=O)ccc1

CHEMBL1555074	Fc1cc(CN2C(c3ccc(OC)cc3)C=CCN(CC2=O)CC(C)C)ccc1
CHEMBL1710574	Fc1cc(CN2C(c3ccc(OC)cc3)C=CCN(CC2=O)CC(C)C)ccc1

CHEMBL1591921	Fc1cc(CN2C(c3ccc(OC)cc3)C=CCN(C(=O)OCC3c4c(c5c3cccc5)cccc4)CC2=O)ccc1
CHEMBL1722518	Fc1cc(CN2C(c3ccc(OC)cc3)C=CCN(C(=O)OCC3c4c(c5c3cccc5)cccc4)CC2=O)ccc1

CHEMBL1482997	Fc1c(CN2C(c3ccc(OC)cc3)C=CCC(NC(=O)OCC3c4c(c5c3cccc5)cccc4)CC2=O)cccc1
CHEMBL1721767	Fc1c(CN2C(c3ccc(OC)cc3)C=CCC(NC(=O)OCC3c4c(c5c3cccc5)cccc4)CC2=O)cccc1

CHEMBL1180197	[n+]12c3c(c(cc1)NCCCCCCCCCCNc1c4c([n+](cc1)CCCCCCCCCC2)cccc4)cccc3
CHEMBL185230	[n+]12c3c(c(cc1)NCCCCCCCCCCNc1c4c([n+](cc1)CCCCCCCCCC2)cccc4)cccc3

CHEMBL1180158	[n+]12c3c(c(cc1)NCCCCCCNc1c4c([n+](cc1)CCCCCC2)cccc4)cccc3
CHEMBL186139	[n+]12c3c(c(cc1)NCCCCCCNc1c4c([n+](cc1)CCCCCC2)cccc4)cccc3

CHEMBL1185552	[n+]12c3c(c(cc1)NCCCCCNc1c4c([n+](cc1)CCCCC2)cccc4)cccc3
CHEMBL185463	[n+]12c3c(c(cc1)NCCCCCNc1c4c([n+](cc1)CCCCC2)cccc4)cccc3

CHEMBL1180184	[n+]12c3c(c(cc1)NCCCCNc1c4c([n+](cc1)CCCC2)cccc4)cccc3
CHEMBL185049	[n+]12c3c(c(cc1)NCCCCNc1c4c([n+](cc1)CCCC2)cccc4)cccc3

CHEMBL1814642	n1ccc(cc1)/C=C\1/SC(=O)NC1=O
CHEMBL1823812	n1ccc(cc1)/C=C\1/SC(=O)NC1=O

CHEMBL1814639	n1ccc(cc1)/C=C\1/SC(=S)NC1=O
CHEMBL1823813	n1ccc(cc1)/C=C\1/SC(=S)NC1=O

CHEMBL160464	N1([C@@H](CCC1[2H])c1ncccc1)C
CHEMBL347140	N1([C@@H](CCC1[2H])c1ncccc1)C

CHEMBL1324871	O1[C@@]2(c3c(O[C@@H]1[C@H](O)[C@@H](N(C)C)[C@@H]2O)c1c(C(=O)c2c(C1=O)cc1c(c2O)[C@@H](O)C[C@](O)([C@@H]1C(=O)OC)C)c(O)c3)C
CHEMBL1328785	O1[C@@]2(c3c(O[C@@H]1[C@H](O)[C@@H](N(C)C)[C@@H]2O)c1c(C(=O)c2c(C1=O)cc1c(c2O)[C@@H](O)C[C@](O)([C@@H]1C(=O)OC)C)c(O)c3)C

CHEMBL1343482	S1/C(=C\C(=O)C)/N(C(=O)C1CC(=O)O)c1ccccc1
CHEMBL1432254	S1/C(=C\C(=O)C)/N(C(=O)C1CC(=O)O)c1ccccc1
