CHEMBL1814635	Cc1cc(cc(C)c1O)CC1C(=O)NC(=O)S1
CHEMBL1823802	Cc1cc(cc(C)c1O)CC1C(=O)NC(=O)S1

CHEMBL1796063	Cc1c(CCCOC)cc(cc1Br)CN(C1CC1)C(=O)[C@H]1CNCC[C@@H]1c1ccn(C)c(=O)c1
CHEMBL1824502	Cc1c(CCCOC)cc(cc1Br)CN(C1CC1)C(=O)[C@H]1CNCC[C@@H]1c1ccn(C)c(=O)c1

CHEMBL1797224	Cc1cc(c(c(=O)n1c1cccc(c1)C(=O)N)Br)OCc1ccc(cc1F)F
CHEMBL1802631	Cc1cc(c(c(=O)n1c1cccc(c1)C(=O)N)Br)OCc1ccc(cc1F)F

CHEMBL1324871	C[C@@]1(C[C@@H](c2c(cc3c(c2O)C(=O)c2c(cc4c(c2C3=O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@]4(C)O2)O)N(C)C)O)O)[C@H]1C(=O)OC)O)O
CHEMBL1328785	C[C@@]1(C[C@@H](c2c(cc3c(c2O)C(=O)c2c(cc4c(c2C3=O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@]4(C)O2)O)N(C)C)O)O)[C@H]1C(=O)OC)O)O

CHEMBL379724	CC1=C(C(=O)C2=C(C[C@H]3[C@H]4C5=C(C[C@@H]([C@@H](N3[C@H]2COC(=O)C)O)N4C)C(=O)C(=C(C5=O)OC)C)C1=O)OC
CHEMBL539920	CC1=C(C(=O)C2=C(C[C@H]3[C@H]4C5=C(C[C@@H]([C@@H](N3[C@H]2COC(=O)C)O)N4C)C(=O)C(=C(C5=O)OC)C)C1=O)OC

CHEMBL1795530	Cc1cn([C@@H]2C=C[C@]3(C[C@@H]23)CO)c(=O)[nH]c1=O
CHEMBL1821964	Cc1cn([C@@H]2C=C[C@]3(C[C@@H]23)CO)c(=O)[nH]c1=O

CHEMBL1738875	Cc1cn([C@H]2[C@@H]([C@@]3(C(=CS(=O)(=O)O3)N)[C@@H](CO[Si](C)(C)C(C)(C)C)O2)O[Si](C)(C)C(C)(C)C)c(=O)[nH]c1=O
CHEMBL364136	Cc1cn([C@H]2[C@@H]([C@@]3(C(=CS(=O)(=O)O3)N)[C@@H](CO[Si](C)(C)C(C)(C)C)O2)O[Si](C)(C)C(C)(C)C)c(=O)[nH]c1=O

CHEMBL1797097	Cc1cn(cn1)c1ccc(cc1OC)c1ccc(N[C@@H](C)c2ccc(cc2)F)nn1
CHEMBL1808598	Cc1cn(cn1)c1ccc(cc1OC)c1ccc(N[C@@H](C)c2ccc(cc2)F)nn1

CHEMBL1563123	C=Cc1c(C)c2=Cc3c(C)c(CCC(=O)[O-])c4C5=c6c(c(C)c7=Cc8c(CC)c(C)c9C=c1n2[Cu](n89)(n34)n67)C(=O)C5C(=O)[O-].[Na+].[Na+]
CHEMBL1869164	C=Cc1c(C)c2=Cc3c(C)c(CCC(=O)[O-])c4C5=c6c(c(C)c7=Cc8c(CC)c(C)c9C=c1n2[Cu](n89)(n34)n67)C(=O)C5C(=O)[O-].[Na+].[Na+]

CHEMBL1162	C#C[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)O
CHEMBL1628280	C#C[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)O

CHEMBL1161909	CCC1=C[C@H]2C[C@@H](C1)c1c(C2)nc2cc(ccc2c1N)Cl
CHEMBL483716	CCC1=C[C@H]2C[C@@H](C1)c1c(C2)nc2cc(ccc2c1N)Cl

